"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Cd3g"	21.4955453552535	8.93245118924856	1.73812167016564	5.13914033900592	2.75998217172915e-07	2.94512858491236e-06
"Tmem26"	16.2984417324319	8.88664679199621	1.82089913990915	4.88036190320766	1.05891341410461e-06	1.0027766759153e-05
"Camk2d"	124.580359337782	8.88554076901571	1.380578577521	6.43609926569395	1.22582882266466e-10	2.44498862841845e-09
"Gria3"	531.600813634323	8.88171929141625	1.73581156843069	5.11675313896315	3.10840019193263e-07	3.29409127015682e-06
"Lgmn"	230.873582824898	8.87205439153825	0.908601358388731	9.76451808004284	1.59870259983292e-22	1.22110872612009e-20
"Tek"	10.4414927322755	8.87103732721178	2.56441231460037	3.45928666646346	0.000541608132644553	0.00272806085262049
"Aff3"	26.6644204126725	8.85528264912209	1.75462078308856	5.04683560942135	4.49187519648774e-07	4.6607745468678e-06
"Igfbp2"	20.8972909319581	8.85527823351845	2.20482335832665	4.01632094474869	5.91137390086553e-05	0.000379897058954622
"Fn1"	258.757609761752	8.84531042098568	1.66471819661921	5.31339805076268	1.07599645010002e-07	1.24479288795192e-06
"C1qtnf1"	11.0729019987774	8.83933426006174	2.30199305863838	3.83986138745794	0.000123103795487607	0.000732439042858646
"Pla2g7"	35.6883903963552	8.82322327337164	1.4248902056436	6.19221273219876	5.93254074666337e-10	1.04999152203589e-08
"Cd3e"	27.6423778624339	8.82321871243816	2.08484006057713	4.23208421560919	2.31535675485186e-05	0.000163841283599306
"Bcl11a"	32.8116948783481	8.82032473168216	1.3407473118414	6.57866299919572	4.7469729639195e-11	1.00958958914179e-09
"Galnt18"	20.922435899428	8.80692509855164	1.36549764119661	6.44960843054548	1.12139505400184e-10	2.24541495988561e-09
"Cnn3"	65.438791746155	8.80354673104257	1.5038101488558	5.85416100412735	4.79424014370283e-09	7.24452499830581e-08
"Pid1"	12.9597599924387	8.73980803893403	1.61184240476969	5.42224724518452	5.88543998772364e-08	7.1301341409102e-07
"Cel"	14.3009950280492	8.73980045571354	2.1778226111832	4.01309106207014	5.99287808441889e-05	0.000384172925661457
"Treml4"	36.7784437728986	8.73720677784592	1.13165707240902	7.72071945721735	1.15674901602362e-14	3.8805275269568e-13
"Rras2"	23.8483474293344	8.72252888952575	1.64046981713961	5.31709196865	1.05438782190607e-07	1.2216300738683e-06
"Sema3f"	22.2250467278421	8.70762712561249	1.3342884343773	6.52604556950704	6.75287828087692e-11	1.3994726752213e-09
"Clu"	111.574956620486	8.68599175674874	0.851824967321198	10.1969208346455	2.04658243919152e-24	1.87579026182566e-22
"Cd72"	51.2773655304188	8.67109622265422	1.52106189988123	5.70068596375418	1.19326280148755e-08	1.66128938673646e-07
"Ackr1"	8.67118265668196	8.66939915311458	2.81374107567636	3.08109343395453	0.00206241919833196	0.00873889125369166
"Enpp1"	18.3703116637623	8.65127235058237	1.47719552441483	5.85655196458128	4.72575767494152e-09	7.16212762586117e-08
"Cd3d"	30.5388534281326	8.65127070035375	1.50712024103009	5.74026574975912	9.45280938633581e-09	1.34523437089463e-07
"C2"	14.4677515642878	8.6328947705145	1.47361094186472	5.85832700155601	4.67553324995558e-09	7.09998629021855e-08
"Mylk3"	19.3981088416212	8.61451297825546	1.63417206855716	5.27148465207913	1.35324605930783e-07	1.53554037002373e-06
"Tspan15"	13.1672505188205	8.61428017587094	1.3894060886372	6.199972957021	5.64728634063584e-10	1.00528225518047e-08
"Cacna1i"	17.3193658103044	8.6142678234763	2.47644523982574	3.47848104409628	0.000504264101459419	0.00256343962834999
"Nfasc"	9.25810062472544	8.61426467015385	2.52946345465172	3.40556992603001	0.000660261022235731	0.00323677148054307
"Sema6d"	27.7016537251704	8.59514776270885	1.52952849363651	5.61947541250019	1.91538133794161e-08	2.55793944853641e-07
"Ptpro"	20.1706481415227	8.58536825985168	1.46165854925172	5.87371672012379	4.26131310169995e-09	6.52892528755978e-08
"Clic5"	20.4586695590861	8.58536709149892	1.72514118009728	4.97661709693509	6.47051393337057e-07	6.51621802132374e-06
"Mpo"	14025.6472350087	8.58098571086318	1.50970510777325	5.68388201555454	1.31671131595118e-08	1.81510482032374e-07
"Slc8a1"	17.2993400211238	8.57630999723496	1.47509083198743	5.81408941826303	6.09648217505512e-09	8.95740768430332e-08
"Tlr8"	13.1176926974832	8.57630972244767	1.57522836764245	5.44448658913076	5.19550179648547e-08	6.35427614474053e-07
"Pdgfb"	12.1567925172374	8.57630910494849	1.67680531840454	5.11467193645876	3.14286701842429e-07	3.31919522288732e-06
"Inhbb"	61.4482943696163	8.55694421232028	1.61573688333072	5.29600103865971	1.18366164496932e-07	1.35913661515567e-06
"Cd200"	15.2466552937885	8.5569438836376	1.63300876025024	5.23998651564265	1.60588331162125e-07	1.78022975034874e-06
"Pls3"	13.0621910641843	8.55694201082549	1.86269880903428	4.59384092013345	4.35161161894661e-06	3.61608827353156e-05
"Nkx2-3"	10.0479661733392	8.55694158512052	1.91055426396802	4.47877443027902	7.50728118801414e-06	5.894804473893e-05
"Slamf6"	23.271776653441	8.55694029109154	1.95879759289938	4.36846579866667	1.25122406776002e-05	9.36168522612672e-05
"Nes"	20.486046249866	8.53731440727637	1.6388555471766	5.20931476967836	1.89539323228833e-07	2.07429033338847e-06
"Bex4"	9.42428249787224	8.51739634521074	2.89876143122748	2.93828814384496	0.00330030132455739	0.0130336085651538
